full_name,name,owner,url,stars,forks
"crbrotea/superagentai_workspace","superagentai_workspace","crbrotea","https://github.com/crbrotea/superagentai_workspace",0,0
"etharagua/certificados","certificados","etharagua","https://github.com/etharagua/certificados",1,0
"tgoky/mszns","mszns","tgoky","https://github.com/tgoky/mszns",0,0
"ChangoMan/se2-shadcn","se2-shadcn","ChangoMan","https://github.com/ChangoMan/se2-shadcn",0,0
"jmzwar/ops","ops","jmzwar","https://github.com/jmzwar/ops",0,0
"RubyKobayashi/challenge-0-simple-nft","challenge-0-simple-nft","RubyKobayashi","https://github.com/RubyKobayashi/challenge-0-simple-nft",0,0
"AJ80713/TP-projekt","TP-projekt","AJ80713","https://github.com/AJ80713/TP-projekt",0,0
"9juanjuan7/starstake-decentralized-staking","starstake-decentralized-staking","9juanjuan7","https://github.com/9juanjuan7/starstake-decentralized-staking",0,0
"DrakeEvans/evm-ui","evm-ui","DrakeEvans","https://github.com/DrakeEvans/evm-ui",0,0
"Priyanshu0707/SpeedRunEtheriumProject1","SpeedRunEtheriumProject1","Priyanshu0707","https://github.com/Priyanshu0707/SpeedRunEtheriumProject1",0,0
"austintgriffith/simple-iso-map","simple-iso-map","austintgriffith","https://github.com/austintgriffith/simple-iso-map",1,0
"simarpreetsingh-019/TIProjects","TIProjects","simarpreetsingh-019","https://github.com/simarpreetsingh-019/TIProjects",19,26
"mishany777/Voit","Voit","mishany777","https://github.com/mishany777/Voit",0,0
"GaetanoMondelli/pled-unlock","pled-unlock","GaetanoMondelli","https://github.com/GaetanoMondelli/pled-unlock",0,0
"allocapital/allo-kit","allo-kit","allocapital","https://github.com/allocapital/allo-kit",4,3
"abhi152003/speedrun_stylus","speedrun_stylus","abhi152003","https://github.com/abhi152003/speedrun_stylus",0,6
"BuidlGuidl/private-key-dice","private-key-dice","BuidlGuidl","https://github.com/BuidlGuidl/private-key-dice",4,7
"sud0bug/monadlogos","monadlogos","sud0bug","https://github.com/sud0bug/monadlogos",0,0
"blockful/ens.rent","ens.rent","blockful","https://github.com/blockful/ens.rent",1,1
"tgoky/premarketmm","premarketmm","tgoky","https://github.com/tgoky/premarketmm",0,0
"purvik6062/stylus-uniswap-v2-scaffold","stylus-uniswap-v2-scaffold","purvik6062","https://github.com/purvik6062/stylus-uniswap-v2-scaffold",0,0
"purvik6062/stylus-vending-machine-scaffold","stylus-vending-machine-scaffold","purvik6062","https://github.com/purvik6062/stylus-vending-machine-scaffold",0,0
"purvik6062/stylus-multi-sig-scaffold","stylus-multi-sig-scaffold","purvik6062","https://github.com/purvik6062/stylus-multi-sig-scaffold",0,0
"purvik6062/stylus-scaffold-rust-nft-contracts-with-nitro-node","stylus-scaffold-rust-nft-contracts-with-nitro-node","purvik6062","https://github.com/purvik6062/stylus-scaffold-rust-nft-contracts-with-nitro-node",0,0
"sdfdfsff/projectblockchain","projectblockchain","sdfdfsff","https://github.com/sdfdfsff/projectblockchain",0,0
"sdfdfsff/scafol","scafol","sdfdfsff","https://github.com/sdfdfsff/scafol",0,0
"shahnozars/finaltask_ravshanova","finaltask_ravshanova","shahnozars","https://github.com/shahnozars/finaltask_ravshanova",0,0
"denchikWise/blockchain","blockchain","denchikWise","https://github.com/denchikWise/blockchain",0,0
"shahnozars/scafold2","scafold2","shahnozars","https://github.com/shahnozars/scafold2",0,0
"lilmoto/final","final","lilmoto","https://github.com/lilmoto/final",0,0
"Naveen-Kumar-Murugan/scaffold-eth-stake","scaffold-eth-stake","Naveen-Kumar-Murugan","https://github.com/Naveen-Kumar-Murugan/scaffold-eth-stake",0,0
"vinograd07/stunning-potato","stunning-potato","vinograd07","https://github.com/vinograd07/stunning-potato",0,0
"qprinceqq/my-ballot","my-ballot","qprinceqq","https://github.com/qprinceqq/my-ballot",0,0
"babypavshiy/reestrProject","reestrProject","babypavshiy","https://github.com/babypavshiy/reestrProject",0,0
"Neki4ek/ProjectRegistries","ProjectRegistries","Neki4ek","https://github.com/Neki4ek/ProjectRegistries",0,0
"vinograd07/shiny-journey","shiny-journey","vinograd07","https://github.com/vinograd07/shiny-journey",0,0
"vinograd07/effective-octo-engine","effective-octo-engine","vinograd07","https://github.com/vinograd07/effective-octo-engine",0,0
"Eggier/blockch","blockch","Eggier","https://github.com/Eggier/blockch",0,0
"GotLib567/finaltask","finaltask","GotLib567","https://github.com/GotLib567/finaltask",0,0
"talesorientales/myeth","myeth","talesorientales","https://github.com/talesorientales/myeth",0,0
"Lutick1207/finaltaskvoting","finaltaskvoting","Lutick1207","https://github.com/Lutick1207/finaltaskvoting",0,0
"SDVictoria7/Donations1","Donations1","SDVictoria7","https://github.com/SDVictoria7/Donations1",0,0
"re1ta/blockchain-project","blockchain-project","re1ta","https://github.com/re1ta/blockchain-project",0,0
"AlexanderAnnamov/final-task","final-task","AlexanderAnnamov","https://github.com/AlexanderAnnamov/final-task",0,0
"yuAnastasiya/blockchain-project","blockchain-project","yuAnastasiya","https://github.com/yuAnastasiya/blockchain-project",0,0
"NikonFalse/FinalTaskForBlockchain","FinalTaskForBlockchain","NikonFalse","https://github.com/NikonFalse/FinalTaskForBlockchain",0,0
"iFirebrand/arl-mini-lib","arl-mini-lib","iFirebrand","https://github.com/iFirebrand/arl-mini-lib",0,0
"Maksimyska/finalTask","finalTask","Maksimyska","https://github.com/Maksimyska/finalTask",0,0
"lebedevAr/scaffold-eth-update","scaffold-eth-update","lebedevAr","https://github.com/lebedevAr/scaffold-eth-update",0,0
"doubleUdoubleW/sc2","sc2","doubleUdoubleW","https://github.com/doubleUdoubleW/sc2",0,0
"VsevolodSemenov/staking","staking","VsevolodSemenov","https://github.com/VsevolodSemenov/staking",0,0
"underlena/project-blockchein","project-blockchein","underlena","https://github.com/underlena/project-blockchein",0,0
"arckol/seaffold-eth-2","seaffold-eth-2","arckol","https://github.com/arckol/seaffold-eth-2",0,0
"slavniymaliy/finaltask1","finaltask1","slavniymaliy","https://github.com/slavniymaliy/finaltask1",0,0
"notanumer/online-poll","online-poll","notanumer","https://github.com/notanumer/online-poll",0,0
"aliveevie/token_project","token_project","aliveevie","https://github.com/aliveevie/token_project",0,0
"krutoychel2228/finaltask","finaltask","krutoychel2228","https://github.com/krutoychel2228/finaltask",0,0
"Krusil/Scaffold","Scaffold","Krusil","https://github.com/Krusil/Scaffold",0,0
"XJIe6yUIek/final-task","final-task","XJIe6yUIek","https://github.com/XJIe6yUIek/final-task",0,0
"Den4ik117/erc20","erc20","Den4ik117","https://github.com/Den4ik117/erc20",0,0
"OlgaZagirova/blockchain","blockchain","OlgaZagirova","https://github.com/OlgaZagirova/blockchain",0,0
"MicardinaFoundation/FinalTask","FinalTask","MicardinaFoundation","https://github.com/MicardinaFoundation/FinalTask",0,0
"ValikShvalik/Blockhain_project","Blockhain_project","ValikShvalik","https://github.com/ValikShvalik/Blockhain_project",0,0
"srbrkv404/auction","auction","srbrkv404","https://github.com/srbrkv404/auction",0,0
"srbrkv404/erc20","erc20","srbrkv404","https://github.com/srbrkv404/erc20",0,0
"omoff0r/project1","project1","omoff0r","https://github.com/omoff0r/project1",0,0
"Watcher-eth/Aura","Aura","Watcher-eth","https://github.com/Watcher-eth/Aura",2,0
"xtsulyts/ejercicio_final_ethkipu","ejercicio_final_ethkipu","xtsulyts","https://github.com/xtsulyts/ejercicio_final_ethkipu",0,0
"slavniymaliy/project1","project1","slavniymaliy","https://github.com/slavniymaliy/project1",0,0
"LeonidErshov/finaltask","finaltask","LeonidErshov","https://github.com/LeonidErshov/finaltask",0,0
"camdengrieh/lena-finance","lena-finance","camdengrieh","https://github.com/camdengrieh/lena-finance",0,0
"l0vvv0l/ProjectBC1","ProjectBC1","l0vvv0l","https://github.com/l0vvv0l/ProjectBC1",0,0
"jsmaxi/green_credits_ui","green_credits_ui","jsmaxi","https://github.com/jsmaxi/green_credits_ui",0,0
"bitcryptodev/Mantle-Canvas","Mantle-Canvas","bitcryptodev","https://github.com/bitcryptodev/Mantle-Canvas",0,0
"srbrkv404/nft","nft","srbrkv404","https://github.com/srbrkv404/nft",0,0
"JulioMCruz/MeetingVP-Rootstock","MeetingVP-Rootstock","JulioMCruz","https://github.com/JulioMCruz/MeetingVP-Rootstock",1,0
"kinghonest45/Mantle_defi_pet","Mantle_defi_pet","kinghonest45","https://github.com/kinghonest45/Mantle_defi_pet",0,0
"Enfariches/final-task","final-task","Enfariches","https://github.com/Enfariches/final-task",0,0
"Appare-Ranman/FinalTask","FinalTask","Appare-Ranman","https://github.com/Appare-Ranman/FinalTask",0,0
"Nundf/Final-task","Final-task","Nundf","https://github.com/Nundf/Final-task",0,0
"Munaiz123/evmBootCamp_FinalProject_Frontend","evmBootCamp_FinalProject_Frontend","Munaiz123","https://github.com/Munaiz123/evmBootCamp_FinalProject_Frontend",0,1
"chan1sook/mqtt-senseschain-poc","mqtt-senseschain-poc","chan1sook","https://github.com/chan1sook/mqtt-senseschain-poc",0,0
"Ekek1988/simple_dex_limachi","simple_dex_limachi","Ekek1988","https://github.com/Ekek1988/simple_dex_limachi",0,0
"idspn/newnew","newnew","idspn","https://github.com/idspn/newnew",0,0
"Vadimatullin/finaktask","finaktask","Vadimatullin","https://github.com/Vadimatullin/finaktask",0,0
"idspn/bb","bb","idspn","https://github.com/idspn/bb",0,0
"kokr1L/nft","nft","kokr1L","https://github.com/kokr1L/nft",0,0
"saxrick/smartVote","smartVote","saxrick","https://github.com/saxrick/smartVote",0,0
"Hyhyhy1/bc_final_task","bc_final_task","Hyhyhy1","https://github.com/Hyhyhy1/bc_final_task",0,0
"idspn/block","block","idspn","https://github.com/idspn/block",0,0
"MikhailZhuravlevUrFU/myfinproj","myfinproj","MikhailZhuravlevUrFU","https://github.com/MikhailZhuravlevUrFU/myfinproj",0,0
"glebshkut/cryptopay","cryptopay","glebshkut","https://github.com/glebshkut/cryptopay",0,0
"srbrkv404/stake","stake","srbrkv404","https://github.com/srbrkv404/stake",0,0
"OleGriG/final-task","final-task","OleGriG","https://github.com/OleGriG/final-task",0,0
"EncodeClub-EVMBootcamp-G7/Final-Project","Final-Project","EncodeClub-EVMBootcamp-G7","https://github.com/EncodeClub-EVMBootcamp-G7/Final-Project",0,2
"JacobHomanics/cookie-clicker-web3","cookie-clicker-web3","JacobHomanics","https://github.com/JacobHomanics/cookie-clicker-web3",1,0
"WebMarpa/SimpleDEX","SimpleDEX","WebMarpa","https://github.com/WebMarpa/SimpleDEX",1,1
"triplexSSS/VotingSmartContract","VotingSmartContract","triplexSSS","https://github.com/triplexSSS/VotingSmartContract",0,0
"CarlosAp01/Challenge1_Blockchain","Challenge1_Blockchain","CarlosAp01","https://github.com/CarlosAp01/Challenge1_Blockchain",0,1
"NethermindEth/public-inference","public-inference","NethermindEth","https://github.com/NethermindEth/public-inference",1,1
"triplexSSS/superproject","superproject","triplexSSS","https://github.com/triplexSSS/superproject",0,0
"srbrkv404/donations","donations","srbrkv404","https://github.com/srbrkv404/donations",0,0
"NikonFalse/FinalTask","FinalTask","NikonFalse","https://github.com/NikonFalse/FinalTask",0,0
"RuslanAbbasov/FinalTask","FinalTask","RuslanAbbasov","https://github.com/RuslanAbbasov/FinalTask",0,0
"iamnotfrzn/project","project","iamnotfrzn","https://github.com/iamnotfrzn/project",0,0
"dacarva/kipu-testing-class","kipu-testing-class","dacarva","https://github.com/dacarva/kipu-testing-class",0,4
"d-a-v-a/Final-task","Final-task","d-a-v-a","https://github.com/d-a-v-a/Final-task",0,0
"suryanshpandey61/SideBItV6_Event_Sccaffold","SideBItV6_Event_Sccaffold","suryanshpandey61","https://github.com/suryanshpandey61/SideBItV6_Event_Sccaffold",0,0
"EgoSay/dapps-garden","dapps-garden","EgoSay","https://github.com/EgoSay/dapps-garden",1,0
"Alelandtrkz/Scaffold-ETH-Alejandro-Campos","Scaffold-ETH-Alejandro-Campos","Alelandtrkz","https://github.com/Alelandtrkz/Scaffold-ETH-Alejandro-Campos",0,0
"obah/multisig-buidlguidl-sre","multisig-buidlguidl-sre","obah","https://github.com/obah/multisig-buidlguidl-sre",0,0
"DDashaa/Final_tasck_2024","Final_tasck_2024","DDashaa","https://github.com/DDashaa/Final_tasck_2024",0,0
"monad-developers/simple-token-wallet-challenge","simple-token-wallet-challenge","monad-developers","https://github.com/monad-developers/simple-token-wallet-challenge",9,20
"licpmb/my_dapp_pmb","my_dapp_pmb","licpmb","https://github.com/licpmb/my_dapp_pmb",0,0
"max-gs/ETH-KIPU-TP4","ETH-KIPU-TP4","max-gs","https://github.com/max-gs/ETH-KIPU-TP4",0,0
"turtlean/simple-DEX-ui","simple-DEX-ui","turtlean","https://github.com/turtlean/simple-DEX-ui",0,0
"Viviana-Osinaga/SimpleDex","SimpleDex","Viviana-Osinaga","https://github.com/Viviana-Osinaga/SimpleDex",0,0
"emirgerbasi/Gerbasi_TPFM4","Gerbasi_TPFM4","emirgerbasi","https://github.com/emirgerbasi/Gerbasi_TPFM4",0,0
"codyhoskin/encode-project","encode-project","codyhoskin","https://github.com/codyhoskin/encode-project",0,0
"Facundo177/SimpleDEX","SimpleDEX","Facundo177","https://github.com/Facundo177/SimpleDEX",0,0
"MarcogodoyV/final-ethkipu","final-ethkipu","MarcogodoyV","https://github.com/MarcogodoyV/final-ethkipu",0,0
"martinffg/eth-tpfinal4","eth-tpfinal4","martinffg","https://github.com/martinffg/eth-tpfinal4",0,0
"gustaboin/myDappGus","myDappGus","gustaboin","https://github.com/gustaboin/myDappGus",1,0
"carlosmanuel98/ScaffoldSwap","ScaffoldSwap","carlosmanuel98","https://github.com/carlosmanuel98/ScaffoldSwap",0,0
"Manuel-Correderas/ethKipu","ethKipu","Manuel-Correderas","https://github.com/Manuel-Correderas/ethKipu",0,0
"marcelawojtasik/SimpleDex-Scaffold","SimpleDex-Scaffold","marcelawojtasik","https://github.com/marcelawojtasik/SimpleDex-Scaffold",0,0
"SergioGacal/EDP-Module4","EDP-Module4","SergioGacal","https://github.com/SergioGacal/EDP-Module4",0,0
"RamaUB/ScaffoldDex","ScaffoldDex","RamaUB","https://github.com/RamaUB/ScaffoldDex",0,0
"mateteCode/simpleDex-front","simpleDex-front","mateteCode","https://github.com/mateteCode/simpleDex-front",0,0
"starmathjd/tp4f","tp4f","starmathjd","https://github.com/starmathjd/tp4f",0,0
"lacbj/Tp_Modulo4_Eth_Kipu","Tp_Modulo4_Eth_Kipu","lacbj","https://github.com/lacbj/Tp_Modulo4_Eth_Kipu",0,0
"SalvadorCarballo/SIMPLEDEX_SC","SIMPLEDEX_SC","SalvadorCarballo","https://github.com/SalvadorCarballo/SIMPLEDEX_SC",0,0
"briannahuel92/SimpleDexBrianArteaga","SimpleDexBrianArteaga","briannahuel92","https://github.com/briannahuel92/SimpleDexBrianArteaga",0,0
"sl1mXrayz3n/scaffold2","scaffold2","sl1mXrayz3n","https://github.com/sl1mXrayz3n/scaffold2",0,0
"xtsulyts/simpleDEX_ethKipu","simpleDEX_ethKipu","xtsulyts","https://github.com/xtsulyts/simpleDEX_ethKipu",0,0
"txssu/smart-bet","smart-bet","txssu","https://github.com/txssu/smart-bet",0,0
"KhomuskovArseny/FinalTask","FinalTask","KhomuskovArseny","https://github.com/KhomuskovArseny/FinalTask",0,0
"Xorizo-n/FinalTask-BlockChain","FinalTask-BlockChain","Xorizo-n","https://github.com/Xorizo-n/FinalTask-BlockChain",0,0
"hexcellit/AAndreDEX-TP4","AAndreDEX-TP4","hexcellit","https://github.com/hexcellit/AAndreDEX-TP4",0,0
"KexinWei/nft-marketplace","nft-marketplace","KexinWei","https://github.com/KexinWei/nft-marketplace",0,0
"ILFirV-V/SecureTransact","SecureTransact","ILFirV-V","https://github.com/ILFirV-V/SecureTransact",0,0
"SergeyOkladnikov/final-project","final-project","SergeyOkladnikov","https://github.com/SergeyOkladnikov/final-project",0,0
"0xRadioAc7iv/speedrunethereum","speedrunethereum","0xRadioAc7iv","https://github.com/0xRadioAc7iv/speedrunethereum",0,0
"cipriano-victor/ethKipu_modulo4","ethKipu_modulo4","cipriano-victor","https://github.com/cipriano-victor/ethKipu_modulo4",0,0
"mirtalonghi/simpleDex","simpleDex","mirtalonghi","https://github.com/mirtalonghi/simpleDex",0,0
"emremataraci/block-breaker","block-breaker","emremataraci","https://github.com/emremataraci/block-breaker",0,0
"juanho2584/ProEt","ProEt","juanho2584","https://github.com/juanho2584/ProEt",0,0
"ivancarneiro/SimpleDEX_DApp","SimpleDEX_DApp","ivancarneiro","https://github.com/ivancarneiro/SimpleDEX_DApp",1,0
"vickycruces/Modulo4","Modulo4","vickycruces","https://github.com/vickycruces/Modulo4",0,0
"guidogranitto/kipu-simpledex","kipu-simpledex","guidogranitto","https://github.com/guidogranitto/kipu-simpledex",0,0
"miktory/blockchain_project","blockchain_project","miktory","https://github.com/miktory/blockchain_project",0,0
"juanho2584/ProHard","ProHard","juanho2584","https://github.com/juanho2584/ProHard",0,0
"NodeBridgeAfrica/buidlguidl_node_report","buidlguidl_node_report","NodeBridgeAfrica","https://github.com/NodeBridgeAfrica/buidlguidl_node_report",0,0
"fercoiman/TPMOD04","TPMOD04","fercoiman","https://github.com/fercoiman/TPMOD04",0,0
"flywalk4/block","block","flywalk4","https://github.com/flywalk4/block",0,0
"JhosselynCC/myDapp_eth","myDapp_eth","JhosselynCC","https://github.com/JhosselynCC/myDapp_eth",0,0
"mexoil1/final_task","final_task","mexoil1","https://github.com/mexoil1/final_task",0,0
"lean5044/TP4","TP4","lean5044","https://github.com/lean5044/TP4",0,0
"bark-ruffalo/website-trulyadog.com","website-trulyadog.com","bark-ruffalo","https://github.com/bark-ruffalo/website-trulyadog.com",5,4
"nugiexpres/cointrad-port","cointrad-port","nugiexpres","https://github.com/nugiexpres/cointrad-port",1,0
"gonzalomelov/adversariumxyz","adversariumxyz","gonzalomelov","https://github.com/gonzalomelov/adversariumxyz",1,0
"Paul-Sizon/ai-capital","ai-capital","Paul-Sizon","https://github.com/Paul-Sizon/ai-capital",0,0
"saremeskandary/Take2save","Take2save","saremeskandary","https://github.com/saremeskandary/Take2save",0,0
"Rominaqr/SimpleDex_Prj","SimpleDex_Prj","Rominaqr","https://github.com/Rominaqr/SimpleDex_Prj",0,0
"FLucena/SimpleDex","SimpleDex","FLucena","https://github.com/FLucena/SimpleDex",0,0
"cenzov55/SimpleDEX","SimpleDEX","cenzov55","https://github.com/cenzov55/SimpleDEX",0,0
"Floh2023/ETH-SimpleDEX","ETH-SimpleDEX","Floh2023","https://github.com/Floh2023/ETH-SimpleDEX",0,0
"ayushagarwal27/eth-nft-speedrun","eth-nft-speedrun","ayushagarwal27","https://github.com/ayushagarwal27/eth-nft-speedrun",0,0
"ByteAtATime/signatorio","signatorio","ByteAtATime","https://github.com/ByteAtATime/signatorio",3,13
"GuiSchet/guiSchet-simpleDex","guiSchet-simpleDex","GuiSchet","https://github.com/GuiSchet/guiSchet-simpleDex",0,0
